Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
FGFR1 Mutant Receptor Activation R-HSA-1839124	4/30	0.169647427638655	0.649373442361557	0	0	1.96937961830844	3.49374433516179	STAT1;PIK3R1;LRRFIP1;GAB2
Synthesis Of Active Ubiquitin: Roles Of E1 And E2 Enzymes R-HSA-8866652	4/30	0.169647427638655	0.649373442361557	0	0	1.96937961830844	3.49374433516179	UBB;UBE2C;UBE2T;UBE2G2
Transcriptional Regulation Of Pluripotent Stem Cells R-HSA-452723	4/30	0.169647427638655	0.649373442361557	0	0	1.96937961830844	3.49374433516179	HHEX;TSC22D1;EPAS1;KLF4
Visual Phototransduction R-HSA-2187338	10/98	0.172729002639709	0.649373442361557	0	0	1.45582297646836	2.55647081787406	AKR1B10;FNTA;RBP1;ABCA4;GPC3;LPL;HSD17B6;AGRN;LDLR;GPIHBP1
Signaling By PDGF R-HSA-186797	6/52	0.173213396759493	0.649373442361557	0	0	1.6701970813901	2.92824119456334	PDGFRA;STAT1;COL4A5;COL6A6;PIK3R1;THBS2
Chaperone Mediated Autophagy R-HSA-9613829	3/20	0.173527767478662	0.649373442361557	0	0	2.25853103672408	3.95563111920151	UBB;PLIN2;RNASE1
Chondroitin Sulfate Biosynthesis R-HSA-2022870	3/20	0.173527767478662	0.649373442361557	0	0	2.25853103672408	3.95563111920151	CHST7;CHPF;DCN
Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332	3/20	0.173527767478662	0.649373442361557	0	0	2.25853103672408	3.95563111920151	GPC3;AGRN;DCN
Defective B3GAT3 Causes JDSSDHD R-HSA-3560801	3/20	0.173527767478662	0.649373442361557	0	0	2.25853103672408	3.95563111920151	GPC3;AGRN;DCN
Defective B4GALT7 Causes EDS, Progeroid Type R-HSA-3560783	3/20	0.173527767478662	0.649373442361557	0	0	2.25853103672408	3.95563111920151	GPC3;AGRN;DCN
G Beta:Gamma Signaling Thru CDC42 R-HSA-8964616	3/20	0.173527767478662	0.649373442361557	0	0	2.25853103672408	3.95563111920151	GNG10;GNG11;ARHGEF6
NOTCH4 Intracellular Domain Regulates Transcription R-HSA-9013695	3/20	0.173527767478662	0.649373442361557	0	0	2.25853103672408	3.95563111920151	NOTCH1;HEY1;NOTCH4
Regulation Of FZD By Ubiquitination R-HSA-4641263	3/20	0.173527767478662	0.649373442361557	0	0	2.25853103672408	3.95563111920151	UBB;FZD4;WNT3A
Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572	3/20	0.173527767478662	0.649373442361557	0	0	2.25853103672408	3.95563111920151	MYH11;MYH10;MYL9
Ion Transport By P-type ATPases R-HSA-936837	6/53	0.184213571659011	0.673514391757954	0	0	1.63457262754914	2.76514027941676	SLN;FXYD1;ATP2A2;ATP10B;ATP1B3;ATP2C1
Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643	6/53	0.184213571659011	0.673514391757954	0	0	1.63457262754914	2.76514027941676	AIM2;CASP1;TNFAIP3;HMOX1;NLRP3;BIRC3
DNA Strand Elongation R-HSA-69190	4/31	0.184370608430702	0.673514391757954	0	0	1.89633724948169	3.2063409990461	GINS2;CDC45;MCM8;MCM4
Diseases Associated With TLR Signaling Cascade R-HSA-5602358	4/31	0.184370608430702	0.673514391757954	0	0	1.89633724948169	3.2063409990461	BTK;CD36;S100A9;S100A8
EGFR Downregulation R-HSA-182971	4/31	0.184370608430702	0.673514391757954	0	0	1.89633724948169	3.2063409990461	SH3GL3;UBB;SPRY1;HBEGF
RUNX2 Regulates Bone Development R-HSA-8941326	4/31	0.184370608430702	0.673514391757954	0	0	1.89633724948169	3.2063409990461	COL1A1;MAF;HEY1;SMAD6
RHOF GTPase Cycle R-HSA-9035034	5/42	0.186203287663621	0.673514391757954	0	0	1.73002878397069	2.90803350921305	BAIAP2L2;BAIAP2L1;CAV1;SNAP23;PIK3R1
Vasopressin Regulates Renal Water Homeostasis Via Aquaporins R-HSA-432040	5/42	0.186203287663621	0.673514391757954	0	0	1.73002878397069	2.90803350921305	GNG10;ADCY4;NLRP3;AQP4;GNG11
Metabolism Of Carbohydrates R-HSA-71387	25/285	0.187431256312924	0.673514391757954	0	0	1.23321016290862	2.06481696879315	CHPF;SLC2A1;PRELP;FUT2;PAPSS2;PAPSS1;FUT3;NDST1;UBB;HYAL2;GPC3;CHST7;LUM;LYVE1;DCN;GALE;PKM;PPP1R3C;OGN;ALDH1A1;AGRN;FBP1;CD44;PFKP;ST6GALNAC6
Endosomal/Vacuolar Pathway R-HSA-1236977	2/11	0.187477910023091	0.673514391757954	0	0	2.84334023464458	4.76001954819612	CTSL;HLA-E
Gamma-carboxylation, Transport, And Amino-Terminal Cleavage Of Proteins R-HSA-159854	2/11	0.187477910023091	0.673514391757954	0	0	2.84334023464458	4.76001954819612	PROS1;GAS6
Killing Mechanisms R-HSA-9664420	2/11	0.187477910023091	0.673514391757954	0	0	2.84334023464458	4.76001954819612	JUN;RNASE1
NOTCH4 Activation And Transmission Of Signal To Nucleus R-HSA-9013700	2/11	0.187477910023091	0.673514391757954	0	0	2.84334023464458	4.76001954819612	APH1B;NOTCH4
Pexophagy R-HSA-9664873	2/11	0.187477910023091	0.673514391757954	0	0	2.84334023464458	4.76001954819612	UBB;EPAS1
Signaling By Leptin R-HSA-2586552	2/11	0.187477910023091	0.673514391757954	0	0	2.84334023464458	4.76001954819612	SOCS3;LEP
eNOS Activation R-HSA-203615	2/11	0.187477910023091	0.673514391757954	0	0	2.84334023464458	4.76001954819612	CAV1;CYGB
MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058	11/112	0.188839166710934	0.676712924098782	0	0	1.3952695269527	2.32571839998828	JUN;CREB1;UBB;BTK;MAP3K8;IRAK3;CD36;FOS;S100A9;AGER;S100A8
Cellular Hexose Transport R-HSA-189200	3/21	0.192233470123281	0.683761130116718	0	0	2.13294198895028	3.51731658725537	SLC2A1;SLC2A3;SLC2A6
Interleukin-37 Signaling R-HSA-9008059	3/21	0.192233470123281	0.683761130116718	0	0	2.13294198895028	3.51731658725537	IL37;CASP1;IL18R1
NOTCH2 Activation And Transmission Of Signal To Nucleus R-HSA-2979096	3/21	0.192233470123281	0.683761130116718	0	0	2.13294198895028	3.51731658725537	APH1B;UBB;DLL1
Regulation Of Insulin Secretion R-HSA-422356	8/77	0.194040449248176	0.688484260665751	0	0	1.48482931091627	2.43465775400216	GNG10;GNAQ;SLC2A1;CACNA2D2;ACSL4;CD36;GNG11;STX1A
Unfolded Protein Response (UPR) R-HSA-381119	9/89	0.195911825964889	0.693412053969324	0	0	1.44088938973648	2.34878023327671	CXCL8;FKBP14;WFS1;GFPT1;CCL2;HYOU1;ARFGAP1;ATF3;HERPUD1
GPER1 Signaling R-HSA-9634597	5/43	0.199065843745662	0.695794319261064	0	0	1.68441071558564	2.71884041093081	GNG10;GPER1;ADCY4;ITGA5;GNG11
Cargo Concentration In ER R-HSA-5694530	4/32	0.199490090143047	0.695794319261064	0	0	1.82851219271399	2.94754468122433	SERPINA1;CD59;FOLR2;CTSC
G-protein Beta:Gamma Signaling R-HSA-397795	4/32	0.199490090143047	0.695794319261064	0	0	1.82851219271399	2.94754468122433	GNG10;BTK;GNG11;ARHGEF6
Nuclear Signaling By ERBB4 R-HSA-1251985	4/32	0.199490090143047	0.695794319261064	0	0	1.82851219271399	2.94754468122433	SPARC;APH1B;CXCL12;HBEGF
PERK Regulates Gene Expression R-HSA-381042	4/32	0.199490090143047	0.695794319261064	0	0	1.82851219271399	2.94754468122433	CXCL8;CCL2;ATF3;HERPUD1
Thrombin Signaling Thru Proteinase Activated Receptors (PARs) R-HSA-456926	4/32	0.199490090143047	0.695794319261064	0	0	1.82851219271399	2.94754468122433	GNG10;GNAQ;ARRB1;GNG11
Chaperonin-mediated Protein Folding R-HSA-390466	9/90	0.204733653877462	0.712354141941677	0	0	1.42302357836338	2.25697999198564	TUBA1B;TUBB6;TUBB2B;GNG10;TUBA1A;TUBB3;GNAQ;FBXL5;GNG11
ECM Proteoglycans R-HSA-3000178	6/55	0.206996002536644	0.716715141938618	0	0	1.56768589788857	2.46919276184685	COMP;SPARC;LUM;LAMA4;AGRN;DCN
Golgi Associated Vesicle Biogenesis R-HSA-432722	6/55	0.206996002536644	0.716715141938618	0	0	1.56768589788857	2.46919276184685	BLOC1S6;TFRC;FTH1;AP1S2;ARRB1;SH3D19
Acyl Chain Remodelling Of PS R-HSA-1482801	3/22	0.211409772223965	0.716715141938618	0	0	2.02057284094213	3.13988327056727	PLA2G2D;PLA2G4F;PLA2G1B
Blood Group Systems Biosynthesis R-HSA-9033658	3/22	0.211409772223965	0.716715141938618	0	0	2.02057284094213	3.13988327056727	FUT2;FUT3;ST6GALNAC6
Common Pathway Of Fibrin Clot Formation R-HSA-140875	3/22	0.211409772223965	0.716715141938618	0	0	2.02057284094213	3.13988327056727	THBD;PROS1;F13A1
Laminin Interactions R-HSA-3000157	3/22	0.211409772223965	0.716715141938618	0	0	2.02057284094213	3.13988327056727	ITGB4;LAMC3;LAMA4
TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	5/44	0.212220084322181	0.716715141938618	0	0	1.64113203532291	2.54397031460323	PPP1R15A;UBB;LTBP4;NEDD4L;TGFBR2
Amyloid Fiber Formation R-HSA-977225	8/79	0.2131803123828	0.716715141938618	0	0	1.44284696397372	2.2300887012288	APH1B;GSN;UBB;H2BC5;UBE2L6;LYZ;H3-3B;SNCA
Activation Of RAC1 R-HSA-428540	2/12	0.214745844184083	0.716715141938618	0	0	2.55886818495514	3.93630710850698	SLIT2;RNASE1
Activation Of TFAP2 (AP-2) Family Of Transcription Factors R-HSA-8866907	2/12	0.214745844184083	0.716715141938618	0	0	2.55886818495514	3.93630710850698	TFAP2A;CITED2
Butyrophilin (BTN) Family Interactions R-HSA-8851680	2/12	0.214745844184083	0.716715141938618	0	0	2.55886818495514	3.93630710850698	BTNL9;BTN3A3
CD28 Dependent Vav1 Pathway R-HSA-389359	2/12	0.214745844184083	0.716715141938618	0	0	2.55886818495514	3.93630710850698	CD86;RNASE1
Caspase-mediated Cleavage Of Cytoskeletal Proteins R-HSA-264870	2/12	0.214745844184083	0.716715141938618	0	0	2.55886818495514	3.93630710850698	GSN;VIM
NOTCH2 Intracellular Domain Regulates Transcription R-HSA-2197563	2/12	0.214745844184083	0.716715141938618	0	0	2.55886818495514	3.93630710850698	CREB1;GZMB
Passive Transport By Aquaporins R-HSA-432047	2/12	0.214745844184083	0.716715141938618	0	0	2.55886818495514	3.93630710850698	AQP9;AQP4
Platelet Adhesion To Exposed Collagen R-HSA-75892	2/12	0.214745844184083	0.716715141938618	0	0	2.55886818495514	3.93630710850698	FCER1G;VWF
Regulation Of Localization Of FOXO Transcription Factors R-HSA-9614399	2/12	0.214745844184083	0.716715141938618	0	0	2.55886818495514	3.93630710850698	YWHAB;FOXO1
Amino Acid Transport Across Plasma Membrane R-HSA-352230	4/33	0.214964666788827	0.716715141938618	0	0	1.7653647260682	2.71386271928327	SLC7A5;SLC7A7;SLC43A2;SLC3A2
Signaling By NOTCH R-HSA-157118	18/203	0.220394328039909	0.733117243966085	0	0	1.24687199411554	1.88569057226299	JUN;NOTCH1;H2BC5;STAT1;WWC1;NOTCH4;ATP2A2;GZMB;ARRB1;DLL1;APH1B;CREB1;HEY1;UBB;ELF3;POFUT1;MFNG;H3-3B
MAPK Family Signaling Cascades R-HSA-5683057	27/318	0.223377233909783	0.741323522236393	0	0	1.18963570022009	1.78313698625525	YWHAB;ARRB1;PIK3R1;FOXO1;FNTA;UBB;SPTBN1;JAK1;PDGFRA;KL;JUN;VWF;ANGPT1;GFRA1;IL17RD;RNASE1;GFRA2;ETV4;IL6;ZDHHC9;ABHD17A;KIT;CDC42EP2;TEK;IL6ST;FGFR4;HBEGF
Heme Signaling R-HSA-9707616	5/45	0.225641286319686	0.747111816685226	0	0	1.60001728907331	2.38211977110912	MBD4;CREB1;HMOX1;RORA;HBA1
Integration Of Energy Metabolism R-HSA-163685	10/105	0.23051258280914	0.750929459606574	0	0	1.34804046897257	1.97818175546549	GNG10;GNAQ;SLC2A1;ADCY4;CACNA2D2;ACSL4;CD36;ACACB;GNG11;STX1A
Clathrin-mediated Endocytosis R-HSA-8856828	13/142	0.230706760980686	0.750929459606574	0	0	1.29087557007472	1.89320819004339	SH3GL3;TFRC;FZD4;ARRB1;ADRB2;ARFGAP1;DAB2;UBB;AGTR1;NLRP3;IL7R;LDLR;HBEGF
Signaling By ERBB4 R-HSA-1236394	6/57	0.230713450932361	0.750929459606574	0	0	1.50604518624059	2.2087339580024	SPARC;APH1B;CXCL12;UBB;PIK3R1;HBEGF
CD28 Co-Stimulation R-HSA-389356	4/34	0.23075312244729	0.750929459606574	0	0	1.70642709053214	2.50231641546475	CD86;MAP3K8;PIK3R1;RNASE1
CD28 Dependent PI3K/Akt Signaling R-HSA-389357	3/23	0.230974823344541	0.750929459606574	0	0	1.91944060773481	2.81283764388813	CD86;MAP3K8;PIK3R1
RAF-independent MAPK1/3 Activation R-HSA-112409	3/23	0.230974823344541	0.750929459606574	0	0	1.91944060773481	2.81283764388813	IL6;IL6ST;JAK1
Canonical Retinoid Cycle In Rods (Twilight Vision) R-HSA-2453902	3/23	0.230974823344541	0.750929459606574	0	0	1.91944060773481	2.81283764388813	ABCA4;RBP1;HSD17B6
Triglyceride Catabolism R-HSA-163560	3/23	0.230974823344541	0.750929459606574	0	0	1.91944060773481	2.81283764388813	FABP4;CAV1;MGLL
Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202	12/130	0.23378349627289	0.758345110934861	0	0	1.30252882769343	1.89304306453672	JUN;FCER1G;UBB;BTK;PLCG2;FCER1A;PIK3R1;FOS;GAB2;RASGRP2;MS4A2;RNASE1
XBP1(S) Activates Chaperone Genes R-HSA-381038	5/46	0.239304451379055	0.768735461768906	0	0	1.56090814020173	2.23212780226911	FKBP14;WFS1;GFPT1;HYOU1;ARFGAP1
Defective EXT1 Causes Exostoses 1, TRPS2 And CHDS R-HSA-3656253	2/13	0.242336231163058	0.768735461768906	0	0	2.32611832611833	3.29710788028288	GPC3;AGRN
Degradation Of Cysteine And Homocysteine R-HSA-1614558	2/13	0.242336231163058	0.768735461768906	0	0	2.32611832611833	3.29710788028288	VSIG2;CDO1
Diseases Associated With Visual Transduction R-HSA-2474795	2/13	0.242336231163058	0.768735461768906	0	0	2.32611832611833	3.29710788028288	ABCA4;RBP1
Glycogen Synthesis R-HSA-3322077	2/13	0.242336231163058	0.768735461768906	0	0	2.32611832611833	3.29710788028288	PPP1R3C;UBB
Mitochondrial Iron-Sulfur Cluster Biogenesis R-HSA-1362409	2/13	0.242336231163058	0.768735461768906	0	0	2.32611832611833	3.29710788028288	NFS1;ISCU
PTK6 Regulates RHO GTPases, RAS GTPase And MAP Kinases R-HSA-8849471	2/13	0.242336231163058	0.768735461768906	0	0	2.32611832611833	3.29710788028288	ELMO1;RNASE1
SARS-CoV-2 Targets Host Intracellular Signaling And Regulatory Pathways R-HSA-9755779	2/13	0.242336231163058	0.768735461768906	0	0	2.32611832611833	3.29710788028288	YWHAB;CAV1
TFAP2 (AP-2) Family Regulates Transcription Of Growth Factors And Their Receptors R-HSA-8866910	2/13	0.242336231163058	0.768735461768906	0	0	2.32611832611833	3.29710788028288	TFAP2A;KIT
Trafficking And Processing Of Endosomal TLR R-HSA-1679131	2/13	0.242336231163058	0.768735461768906	0	0	2.32611832611833	3.29710788028288	CTSL;TLR8
Inwardly Rectifying K+ Channels R-HSA-1296065	4/35	0.246814521090194	0.776878162670477	0	0	1.65129188309517	2.31035244656972	GNG10;KCNJ8;KCNJ15;GNG11
Plasma Lipoprotein Clearance R-HSA-8964043	4/35	0.246814521090194	0.776878162670477	0	0	1.65129188309517	2.31035244656972	UBB;APOC1;LSR;LDLR
Transmission Across Chemical Synapses R-HSA-112315	21/246	0.249599092094761	0.776878162670477	0	0	1.19597202797203	1.65988871644399	BCHE;CHRNA5;PRKCB;MAOA;SLC1A1;SH2D3C;ADCY4;KCNJ15;CACNA2D2;HTR3A;COMT;RNASE1;GNG11;NCALD;PPM1F;SLC6A4;GNG10;CREB1;ALDH2;TSPAN7;STX1A
APC/C:Cdc20 Mediated Degradation Of Cyclin B R-HSA-174048	3/24	0.250850012163606	0.776878162670477	0	0	1.82794001578532	2.52785839326466	CDC20;UBB;UBE2C
DARPP-32 Events R-HSA-180024	3/24	0.250850012163606	0.776878162670477	0	0	1.82794001578532	2.52785839326466	PPP3CC;PDE4D;PDE4B
Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638	3/24	0.250850012163606	0.776878162670477	0	0	1.82794001578532	2.52785839326466	CREB1;FOS;HBEGF
G-protein Activation R-HSA-202040	3/24	0.250850012163606	0.776878162670477	0	0	1.82794001578532	2.52785839326466	GNG10;GNAQ;GNG11
Other Interleukin Signaling R-HSA-449836	3/24	0.250850012163606	0.776878162670477	0	0	1.82794001578532	2.52785839326466	CSF3R;STX1A;JAK1
RUNX2 Regulates Osteoblast Differentiation R-HSA-8940973	3/24	0.250850012163606	0.776878162670477	0	0	1.82794001578532	2.52785839326466	COL1A1;MAF;HEY1
Signaling By EGFR In Cancer R-HSA-1643713	3/24	0.250850012163606	0.776878162670477	0	0	1.82794001578532	2.52785839326466	UBB;PIK3R1;HBEGF
Thromboxane Signaling Thru TP Receptor R-HSA-428930	3/24	0.250850012163606	0.776878162670477	0	0	1.82794001578532	2.52785839326466	GNG10;GNAQ;GNG11
Cyclin D Associated Events In G1 R-HSA-69231	5/47	0.253184449206063	0.782421620449704	0	0	1.52366133175262	2.09295759239917	CDKN1C;CDKN1A;CCND2;CDK6;UBB
Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824	7/71	0.254994464663757	0.783691776737617	0	0	1.4001363400277	1.91330512824481	UBB;APOC1;LPL;LSR;LDLR;ABCG1;GPIHBP1
trans-Golgi Network Vesicle Budding R-HSA-199992	7/71	0.254994464663757	0.783691776737617	0	0	1.4001363400277	1.91330512824481	BLOC1S6;TFRC;FTH1;SNAP23;AP1S2;ARRB1;SH3D19
O-linked Glycosylation Of Mucins R-HSA-913709	6/59	0.255231559856093	0.783691776737617	0	0	1.44905660377358	1.97880861175782	MUC16;GALNT18;GCNT3;MUC4;MUC20;MUC21
Protein Folding R-HSA-391251	9/96	0.260761610486976	0.797889458029844	0	0	1.3244535845808	1.7802625093803	TUBA1B;TUBB6;TUBB2B;GNG10;TUBA1A;TUBB3;GNAQ;FBXL5;GNG11
HSF1-dependent Transactivation R-HSA-3371571	4/36	0.263108464805857	0.797889458029844	0	0	1.59960262612301	2.13577169978398	UBB;HSPB8;CRYAB;TNFRSF21
Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289	4/36	0.263108464805857	0.797889458029844	0	0	1.59960262612301	2.13577169978398	ACADL;ACOT2;ACOT1;DBI
Signaling By FGFR1 In Disease R-HSA-5655302	4/36	0.263108464805857	0.797889458029844	0	0	1.59960262612301	2.13577169978398	STAT1;PIK3R1;LRRFIP1;GAB2
Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260	4/36	0.263108464805857	0.797889458029844	0	0	1.59960262612301	2.13577169978398	TFAP2A;CDKN1A;CITED2;KIT
IRE1alpha Activates Chaperones R-HSA-381070	5/48	0.267256151564363	0.797889458029844	0	0	1.48814693299881	1.96368087955753	FKBP14;WFS1;GFPT1;HYOU1;ARFGAP1
DCC Mediated Attractive Signaling R-HSA-418885	2/14	0.270058909440081	0.797889458029844	0	0	2.13216011042098	2.79124312552968	ABLIM1;RNASE1
Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658	2/14	0.270058909440081	0.797889458029844	0	0	2.13216011042098	2.79124312552968	CCNB2;BLZF1
Interleukin-15 Signaling R-HSA-8983432	2/14	0.270058909440081	0.797889458029844	0	0	2.13216011042098	2.79124312552968	GAB2;JAK1
LGI-ADAM Interactions R-HSA-5682910	2/14	0.270058909440081	0.797889458029844	0	0	2.13216011042098	2.79124312552968	LGI3;STX1A
Lysosphingolipid And LPA Receptors R-HSA-419408	2/14	0.270058909440081	0.797889458029844	0	0	2.13216011042098	2.79124312552968	S1PR1;S1PR4
Methylation R-HSA-156581	2/14	0.270058909440081	0.797889458029844	0	0	2.13216011042098	2.79124312552968	GSTO1;COMT
Physiological Factors R-HSA-5578768	2/14	0.270058909440081	0.797889458029844	0	0	2.13216011042098	2.79124312552968	MMP12;CES1
Role Of LAT2/NTAL/LAB On Calcium Mobilization R-HSA-2730905	2/14	0.270058909440081	0.797889458029844	0	0	2.13216011042098	2.79124312552968	GAB2;PIK3R1
SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion R-HSA-399955	2/14	0.270058909440081	0.797889458029844	0	0	2.13216011042098	2.79124312552968	RRAS;RNASE1
Synthesis Of Bile Acids And Bile Salts Via 24-Hydroxycholesterol R-HSA-193775	2/14	0.270058909440081	0.797889458029844	0	0	2.13216011042098	2.79124312552968	CYP27A1;PTGIS
Tryptophan Catabolism R-HSA-71240	2/14	0.270058909440081	0.797889458029844	0	0	2.13216011042098	2.79124312552968	SLC7A5;SLC3A2
ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592	3/25	0.270960372664276	0.797889458029844	0	0	1.7447576594676	2.2782743589207	GNG10;GNAQ;GNG11
NOTCH3 Activation And Transmission Of Signal To Nucleus R-HSA-9013507	3/25	0.270960372664276	0.797889458029844	0	0	1.7447576594676	2.2782743589207	APH1B;UBB;DLL1
Regulation Of IFNA/IFNB Signaling R-HSA-912694	3/25	0.270960372664276	0.797889458029844	0	0	1.7447576594676	2.2782743589207	SOCS3;STAT1;JAK1
Cellular Responses To Stimuli R-HSA-8953897	58/736	0.272113370249155	0.79964603895304	0	0	1.09747854315827	1.42840837874581	ERO1A;CDKN1A;RPL3;CXCL8;NCF1;NCF2;CITED2;FKBP14;HSPB8;NCF4;MT1M;RORA;MT1X;ETS1;ETS2;HERPUD1;MT2A;SESN1;CA9;H3-3B;GPX2;RPL21;GPX3;TINF2;CYBB;FOS;HBA1;ARFGAP1;MT1A;CREB1;MT1G;CRYAB;ATF3;TNFRSF21;MT1E;PPP1R15A;NOTCH1;EPAS1;UBB;HMOX1;CCL2;NLRP3;IGFBP7;RPL15;MBD4;NQO1;JUN;H2BC5;WFS1;UBE2C;GFPT1;HMGA1;HSPA12B;IL6;CDK6;ID1;HYOU1;RPS23
Fatty acyl-CoA Biosynthesis R-HSA-75105	4/37	0.279595321121551	0.817187227412995	0	0	1.55104605139159	1.97667170501957	HACD1;SCD;SCD5;ACSL4
MAP2K And MAPK Activation R-HSA-5674135	4/37	0.279595321121551	0.817187227412995	0	0	1.55104605139159	1.97667170501957	VWF;YWHAB;ARRB1;IL17RD
Netrin-1 Signaling R-HSA-373752	5/49	0.28149455641575	0.817187227412995	0	0	1.45424682509745	1.84346460016081	ABLIM1;NTN4;SLIT3;SLIT2;RNASE1
Signaling By EGFR R-HSA-177929	5/49	0.28149455641575	0.817187227412995	0	0	1.45424682509745	1.84346460016081	SH3GL3;UBB;SPRY1;PIK3R1;HBEGF
Signaling By ERBB2 R-HSA-1227986	5/49	0.28149455641575	0.817187227412995	0	0	1.45424682509745	1.84346460016081	UBB;PRKCE;MATK;PIK3R1;HBEGF
Signaling By FGFR1 R-HSA-5654736	5/49	0.28149455641575	0.817187227412995	0	0	1.45424682509745	1.84346460016081	KL;UBB;FLRT3;ANOS1;PIK3R1
Signaling By FGFR R-HSA-190236	8/86	0.285073849596459	0.825909519899418	0	0	1.31286315901701	1.64765246890363	KL;FGFBP2;UBB;FLRT3;ANOS1;PIK3R1;HNRNPA1;FGFR4
ESR-mediated Signaling R-HSA-8939211	16/188	0.2897628530447	0.830505278631291	0	0	1.19128109553521	1.47563088536012	MBD4;JUN;H2BC5;CAV2;CAV1;PIK3R1;FOS;GNG11;MMP9;GNG10;CXCL12;CREB1;FOSB;TFF1;H3-3B;HBEGF
GAG Synthesis Requires Tetrasaccharide Linker Sequence R-HSA-1971475	3/26	0.291234882188826	0.830505278631291	0	0	1.66880855152534	2.05868425326087	GPC3;AGRN;DCN
Constitutive Signaling By AKT1 E17K In Cancer R-HSA-5674400	3/26	0.291234882188826	0.830505278631291	0	0	1.66880855152534	2.05868425326087	CDKN1A;CREB1;FOXO1
Interleukin-20 Family Signaling R-HSA-8854691	3/26	0.291234882188826	0.830505278631291	0	0	1.66880855152534	2.05868425326087	SOCS3;STAT1;JAK1
Sulfur Amino Acid Metabolism R-HSA-1614635	3/26	0.291234882188826	0.830505278631291	0	0	1.66880855152534	2.05868425326087	VSIG2;APIP;CDO1
Pre-NOTCH Transcription And Translation R-HSA-1912408	6/62	0.293208231797978	0.830505278631291	0	0	1.37120612951063	1.68229472691333	JUN;NOTCH1;ELF3;H2BC5;NOTCH4;H3-3B
Chondroitin Sulfate/Dermatan Sulfate Metabolism R-HSA-1793185	5/50	0.295874902486482	0.830505278631291	0	0	1.42185338865837	1.73155941890052	CHST7;CHPF;GPC3;AGRN;DCN
Activation Of BAD And Translocation To Mitochondria R-HSA-111447	2/15	0.297749578560753	0.830505278631291	0	0	1.96804162021553	2.38428731575908	PPP3CC;YWHAB
Fatty Acids R-HSA-211935	2/15	0.297749578560753	0.830505278631291	0	0	1.96804162021553	2.38428731575908	CYP4B1;CYP2F1
Glycogen Storage Diseases R-HSA-3229121	2/15	0.297749578560753	0.830505278631291	0	0	1.96804162021553	2.38428731575908	PPP1R3C;UBB
InlB-mediated Entry Of Listeria Monocytogenes Into Host Cell R-HSA-8875360	2/15	0.297749578560753	0.830505278631291	0	0	1.96804162021553	2.38428731575908	SH3GL3;UBB
Membrane Binding And Targetting Of GAG Proteins R-HSA-174490	2/15	0.297749578560753	0.830505278631291	0	0	1.96804162021553	2.38428731575908	UBB;MVB12B
Response Of EIF2AK1 (HRI) To Heme Deficiency R-HSA-9648895	2/15	0.297749578560753	0.830505278631291	0	0	1.96804162021553	2.38428731575908	PPP1R15A;ATF3
Synthesis Of Bile Acids And Bile Salts Via 27-Hydroxycholesterol R-HSA-193807	2/15	0.297749578560753	0.830505278631291	0	0	1.96804162021553	2.38428731575908	CYP27A1;PTGIS
WNT5A-dependent Internalization Of FZD4 R-HSA-5099900	2/15	0.297749578560753	0.830505278631291	0	0	1.96804162021553	2.38428731575908	FZD4;PRKCB
Nuclear Envelope (NE) Reassembly R-HSA-2995410	7/75	0.301136363464833	0.830505278631291	0	0	1.31749022323611	1.5812413341137	CCNB2;TUBA1B;TUBB6;TUBB2B;TUBA1A;TUBB3;CHMP4B
